T,Alt,Veloc,Filt_Alt,FVeloc,LDA,LowV,Apogee,N-O,Drogue,Main
56400,6892,1520.00,6882.72,46.42,0,0,0,0,0,0
56450,6858,-680.00,6877.77,-98.87,0,0,0,0,0,0
56500,6880,440.00,6878.22,8.91,0,0,0,0,0,0
56550,6820,-1200.00,6866.57,-232.87,0,0,0,0,0,0
56600,6826,120.00,6858.46,-162.29,0,0,0,0,0,0
56650,6804,-440.00,6847.57,-217.84,0,0,0,0,0,0
56700,6858,1080.00,6849.65,41.73,0,0,0,0,0,0
56750,6838,-400.00,6847.32,-46.61,0,0,0,0,0,0
56800,6832,-120.00,6844.26,-61.29,0,0,0,0,0,0
56850,6838,120.00,6843.01,-25.04,0,0,0,0,0,0
56900,6864,520.00,6847.21,83.97,0,0,0,0,0,0
56950,6782,-1640.00,6834.16,-260.82,0,0,0,0,0,0
57000,6826,880.00,6832.53,-32.66,0,0,0,0,0,0
57050,6820,-120.00,6830.03,-50.13,0,0,0,0,0,0
57100,6792,-560.00,6822.42,-152.10,0,0,0,0,0,0
57150,6768,-480.00,6811.54,-217.69,0,0,0,0,0,0
57200,6806,760.00,6810.43,-22.15,0,0,0,0,0,0
57250,6804,-40.00,6809.14,-25.71,0,0,0,0,0,0
57300,6798,-120.00,6806.91,-44.57,0,0,0,0,0,0
57350,6754,-880.00,6796.33,-211.66,0,0,0,0,0,0
57400,6820,1320.00,6801.07,94.68,0,0,0,0,0,0
57450,6798,-440.00,6800.45,-12.27,0,0,0,0,0,0
57500,6768,-600.00,6793.96,-129.80,0,0,0,0,0,0
57550,6836,1360.00,6802.37,168.15,0,0,0,0,0,0
57600,6824,-240.00,6806.70,86.52,0,0,0,0,0,0
57650,6776,-960.00,6800.56,-122.78,0,0,0,0,0,0
57700,6826,1000.00,6805.65,101.78,0,0,0,0,0,0
57750,6786,-800.00,6801.72,-78.58,0,0,0,0,0,0
57800,6776,-200.00,6796.57,-102.86,0,0,0,0,0,0
57850,6762,-280.00,6789.66,-138.29,0,0,0,0,0,0
57900,6746,-320.00,6780.93,-174.64,0,0,0,0,0,0
57950,6702,-880.00,6765.14,-315.70,0,0,0,0,0,0
58000,6700,-40.00,6752.11,-260.57,0,0,0,0,0,0
58050,6792,1840.00,6760.09,159.55,0,0,0,0,0,0
58100,6676,-2320.00,6743.27,-336.37,0,0,0,0,0,0
58150,6712,720.00,6737.02,-125.09,0,0,0,0,0,0
58200,6674,-760.00,6724.41,-252.07,0,0,0,0,0,0
58250,6688,280.00,6717.13,-145.65,0,0,0,0,0,0
58300,6644,-880.00,6702.51,-292.53,0,0,0,0,0,0
58350,6652,160.00,6692.40,-202.02,0,0,0,0,0,0
58400,6664,240.00,6686.72,-113.61,0,0,0,0,0,0
58450,6634,-600.00,6676.18,-210.90,0,0,0,0,0,0
58500,6636,40.00,6668.14,-160.71,0,0,0,0,0,0
58550,6648,240.00,6664.11,-80.58,0,0,0,0,0,0
58600,6670,440.00,6665.29,23.54,0,0,0,0,0,0
58650,6672,40.00,6666.63,26.84,0,0,0,0,0,0
58700,6724,1040.00,6678.11,229.46,0,0,0,0,0,0
58750,6678,-920.00,6678.08,-0.43,0,0,0,0,0,0
58800,6676,-40.00,6677.67,-8.34,0,0,0,0,0,0
58850,6590,-1720.00,6660.13,-350.67,0,0,0,0,0,0
58900,6636,920.00,6655.31,-96.53,0,0,0,0,0,0
58950,6612,-480.00,6646.65,-173.23,0,0,0,0,0,0
59000,6644,640.00,6646.12,-10.59,0,0,0,0,0,0
59050,6680,720.00,6652.89,135.54,0,0,0,0,0,0
59100,6610,-1400.00,6644.31,-171.57,0,0,0,0,0,0
59150,6584,-520.00,6632.25,-241.26,0,0,0,0,0,0
59200,6646,1240.00,6635.00,54.99,0,0,0,0,0,0
59250,6676,600.00,6643.20,163.99,0,0,0,0,0,0
59300,6690,280.00,6652.56,187.20,0,0,0,0,0,0
59350,6690,0.00,6660.05,149.76,0,0,0,0,0,0
59400,6686,-80.00,6665.24,103.81,0,0,0,0,0,0
59450,6674,-240.00,6666.99,35.04,0,0,0,0,0,0
59500,6670,-80.00,6667.59,12.03,0,0,0,0,0,0
59550,6556,-2280.00,6645.27,-446.37,0,0,0,0,0,0
59600,6586,600.00,6633.42,-237.10,0,0,0,0,0,0
59650,6544,-840.00,6615.54,-357.68,0,0,0,0,0,0
59700,6698,3080.00,6632.03,329.85,0,0,0,0,0,0
59750,6652,-920.00,6636.02,79.88,0,0,0,0,0,0
59800,6634,-360.00,6635.62,-8.09,0,0,0,0,0,0
59850,6538,-1920.00,6616.09,-390.47,0,0,0,0,0,0
59900,6564,520.00,6605.68,-208.38,0,0,0,0,0,0
59950,6574,200.00,6599.34,-126.70,0,0,0,0,0,0
60000,6478,-1920.00,6575.07,-485.36,0,0,0,0,0,0
60050,6530,1040.00,6566.06,-180.29,0,0,0,0,0,0
60100,6490,-800.00,6550.85,-304.23,0,0,0,0,0,0
60150,6502,240.00,6541.08,-195.39,0,0,0,0,0,0
60200,6438,-1280.00,6520.46,-412.30,0,0,0,0,0,0
60250,6490,1040.00,6514.37,-121.85,0,0,0,0,0,0
60300,6500,200.00,6511.50,-57.48,0,0,0,0,0,0
60350,6530,600.00,6515.20,74.01,0,0,0,0,0,0
60400,6578,960.00,6527.76,251.21,0,0,0,0,0,0
60450,6576,-40.00,6537.41,192.97,0,0,0,0,0,0
60500,6564,-240.00,6542.72,106.38,0,0,0,0,0,0
60550,6568,80.00,6547.78,101.10,0,0,0,0,0,0
60600,6552,-320.00,6548.62,16.88,0,0,0,0,0,0
60650,6528,-480.00,6544.50,-82.49,0,0,0,0,0,0
60700,6508,-400.00,6537.20,-146.00,0,0,0,0,0,0
60750,6604,1920.00,6550.56,267.21,0,0,0,0,0,0
60800,6462,-2840.00,6532.85,-354.24,0,0,0,0,0,0
60850,6512,1000.00,6528.68,-83.39,0,0,0,0,0,0
60900,6480,-640.00,6518.94,-194.72,0,0,0,0,0,0
60950,6594,2280.00,6533.95,300.23,0,0,0,0,0,0
61000,6578,-320.00,6542.76,176.18,0,0,0,0,0,0
61050,6568,-200.00,6547.81,100.95,0,0,0,0,0,0
61100,6484,-1680.00,6535.05,-255.24,0,0,0,0,0,0
61150,6468,-320.00,6521.64,-268.19,0,0,0,0,0,0
61200,6446,-440.00,6506.51,-302.56,0,0,0,0,0,0
61250,6442,-80.00,6493.61,-258.05,0,0,0,0,0,0
61300,6490,960.00,6492.89,-14.43,0,0,0,0,0,0
61350,6520,600.00,6498.31,108.46,0,0,0,0,0,0
61400,6534,280.00,6505.45,142.76,0,0,0,0,0,0
61450,6452,-1640.00,6494.76,-213.79,0,0,0,0,0,0
61500,6460,160.00,6487.81,-139.03,0,0,0,0,0,0
61550,6460,0.00,6482.25,-111.23,0,0,0,0,0,0
61600,6444,-320.00,6474.60,-152.98,0,0,0,0,0,0
61650,6414,-600.00,6462.48,-242.38,0,0,0,0,0,0
61700,6356,-1160.00,6441.18,-425.91,0,0,0,0,0,0
61750,6388,640.00,6430.55,-212.72,0,0,0,0,0,0
61800,6380,-160.00,6420.44,-202.18,0,0,0,0,0,0
61850,6290,-1800.00,6394.35,-521.75,0,0,0,0,0,0
61900,6346,1120.00,6384.68,-193.40,0,0,0,0,0,0
61950,6374,560.00,6382.54,-42.71,0,0,0,0,0,0
62000,6280,-1880.00,6362.03,-410.18,0,0,0,0,0,0
62050,6342,1240.00,6358.03,-80.14,0,0,0,0,0,0
62100,6370,560.00,6360.42,47.89,0,0,0,0,0,0
62150,6404,680.00,6369.14,174.31,0,0,0,0,0,0
62200,6384,-400.00,6372.11,59.45,0,0,0,0,0,0
62250,6334,-1000.00,6364.49,-152.44,0,0,0,0,0,0
62300,6256,-1560.00,6342.79,-433.96,0,0,0,0,0,0
62350,6224,-640.00,6319.03,-475.17,0,0,0,0,0,0
62400,5982,-4840.00,6251.63,-1348.13,0,0,0,0,0,0
62450,6168,3720.00,6234.90,-334.50,0,0,0,0,0,0
62500,6218,1000.00,6231.52,-67.61,0,0,0,0,0,0
62550,6206,-240.00,6226.42,-102.08,0,0,0,0,0,0
62600,6260,1080.00,6233.13,134.34,0,0,0,0,0,0
62650,6302,840.00,6246.91,275.47,0,0,0,0,0,0
62700,6220,-1640.00,6241.53,-107.63,0,0,0,0,0,0
62750,6282,1240.00,6249.62,161.89,0,0,0,0,0,0
62800,6288,120.00,6257.30,153.52,0,0,0,0,0,0
62850,6224,-1280.00,6250.64,-133.18,0,0,0,0,0,0
62900,6208,-320.00,6242.11,-170.55,0,0,0,0,0,0
62950,6282,1480.00,6250.09,159.56,0,0,0,0,0,0
63000,6242,-800.00,6248.47,-32.35,0,0,0,0,0,0
63050,6270,560.00,6252.78,86.12,0,0,0,0,0,0
63100,6228,-840.00,6247.82,-99.10,0,0,0,0,0,0
63150,6238,200.00,6245.86,-39.29,0,0,0,0,0,0
63200,6240,40.00,6244.68,-23.43,0,0,0,0,0,0
63250,6200,-800.00,6235.75,-178.74,0,0,0,0,0,0
63300,6252,1040.00,6239.00,65.01,0,0,0,0,0,0
63350,6250,-40.00,6241.20,44.00,0,0,0,0,0,0
63400,6206,-880.00,6234.16,-140.79,0,0,0,0,0,0
63450,6206,0.00,6228.53,-112.64,0,0,0,0,0,0
63500,6180,-520.00,6218.82,-194.11,0,0,0,0,0,0
63550,6154,-520.00,6205.86,-259.29,0,0,0,0,0,0
63600,6222,1360.00,6209.09,64.57,0,0,0,0,0,0
63650,6178,-880.00,6202.87,-124.35,0,0,0,0,0,0
63700,6204,520.00,6203.09,4.52,0,0,0,0,0,0
63750,6192,-240.00,6200.88,-44.38,0,0,0,0,0,0
63800,6190,-40.00,6198.70,-43.51,0,0,0,0,0,0
63850,6196,120.00,6198.16,-10.80,0,0,0,0,0,0
63900,6154,-840.00,6189.33,-176.64,0,0,0,0,0,0
63950,6120,-680.00,6175.46,-277.31,0,0,0,0,0,0
64000,6162,840.00,6172.77,-53.85,0,0,0,0,0,0
64050,6088,-1480.00,6155.82,-339.08,0,0,0,0,0,0
64100,6144,1120.00,6153.45,-47.27,0,0,0,0,0,0
64150,6130,-280.00,6148.76,-93.81,0,0,0,0,0,0
64200,6116,-280.00,6142.21,-131.05,0,0,0,0,0,0
64250,6086,-600.00,6130.97,-224.84,0,0,0,0,0,0
64300,6128,840.00,6130.37,-11.88,0,0,0,0,0,0
64350,6104,-480.00,6125.10,-105.50,0,0,0,0,0,0
64400,6092,-240.00,6118.48,-132.39,0,0,0,0,0,0
64450,6062,-600.00,6107.18,-225.92,0,0,0,0,0,0
64500,6102,800.00,6106.15,-20.73,0,0,0,0,0,0
64550,6094,-160.00,6103.72,-48.58,0,0,0,0,0,0
64600,6106,240.00,6104.17,9.13,0,0,0,0,0,0
64650,6084,-440.00,6100.14,-80.69,0,0,0,0,0,0
64700,6036,-960.00,6087.31,-256.56,0,0,0,0,0,0
64750,6124,1760.00,6094.65,146.76,0,0,0,0,0,0
64800,6122,-40.00,6100.12,109.40,0,0,0,0,0,0
64850,6094,-560.00,6098.90,-24.48,0,0,0,0,0,0
64900,6116,440.00,6102.32,68.42,0,0,0,0,0,0
64950,6026,-1800.00,6087.05,-305.26,0,0,0,0,0,0
65000,6054,560.00,6080.44,-132.22,0,0,0,0,0,0
65050,6046,-160.00,6073.55,-137.77,0,0,0,0,0,0
65100,6060,280.00,6070.84,-54.22,0,0,0,0,0,0
65150,6044,-320.00,6065.47,-107.37,0,0,0,0,0,0
65200,6050,120.00,6062.38,-61.89,0,0,0,0,0,0
65250,6044,-120.00,6058.70,-73.52,0,0,0,0,0,0
65300,6032,-240.00,6053.36,-106.82,0,0,0,0,0,0
65350,6040,160.00,6050.69,-53.45,0,0,0,0,0,0
65400,6024,-320.00,6045.35,-106.76,0,0,0,0,0,0
65450,5984,-800.00,6033.08,-245.41,0,0,0,0,0,0
65500,5988,80.00,6024.07,-180.33,0,0,0,0,0,0
65550,5982,-120.00,6015.65,-168.26,0,0,0,0,0,0
65600,5976,-120.00,6007.72,-158.61,0,0,0,0,0,0
65650,5964,-240.00,5998.98,-174.88,0,0,0,0,0,0
65700,5960,-80.00,5991.18,-155.91,0,0,0,0,0,0
65750,6006,920.00,5994.15,59.27,0,0,0,0,0,0
65800,5988,-360.00,5992.92,-24.58,0,0,0,0,0,0
65850,5944,-880.00,5983.13,-195.66,0,0,0,0,0,0
65900,6042,1960.00,5994.91,235.47,0,0,0,0,0,0
65950,5998,-880.00,5995.53,12.37,0,0,0,0,0,0
66000,5930,-1360.00,5982.42,-262.10,0,0,0,0,0,0
66050,5940,200.00,5973.94,-169.68,0,0,0,0,0,0
66100,5928,-240.00,5964.75,-183.75,0,0,0,0,0,0
66150,5970,840.00,5965.80,21.01,0,0,0,0,0,0
66200,5910,-1200.00,5954.64,-223.19,0,0,0,0,0,0
66250,5898,-240.00,5943.31,-226.56,0,0,0,0,0,0
66300,5894,-80.00,5933.45,-197.25,0,0,0,0,0,0
66350,5900,120.00,5926.76,-133.80,0,0,0,0,0,0
66400,5888,-240.00,5919.01,-155.04,0,0,0,0,0,0
66450,5924,720.00,5920.01,19.97,0,0,0,0,0,0
66500,5862,-1240.00,5908.40,-232.02,0,0,0,0,0,0
66550,5932,1400.00,5913.12,94.38,0,0,0,0,0,0
66600,5944,240.00,5919.30,123.51,0,0,0,0,0,0
66650,5878,-1320.00,5911.04,-165.20,0,0,0,0,0,0
66700,5896,360.00,5908.03,-60.16,0,0,0,0,0,0
66750,5852,-880.00,5896.83,-224.13,0,0,0,0,0,0
66800,5906,1080.00,5898.66,36.70,0,0,0,0,0,0
66850,5970,1280.00,5912.93,285.36,0,0,0,0,0,0
66900,5900,-1400.00,5910.34,-51.71,0,0,0,0,0,0
66950,5860,-800.00,5900.27,-201.37,0,0,0,0,0,0
67000,5866,120.00,5893.42,-137.10,0,0,0,0,0,0
67050,5854,-240.00,5885.54,-157.68,0,0,0,0,0,0
67100,5834,-400.00,5875.23,-206.14,0,0,0,0,0,0
67150,5896,1240.00,5879.38,83.09,0,0,0,0,0,0
67200,5834,-1240.00,5870.31,-181.53,0,0,0,0,0,0
67250,5898,1280.00,5875.84,110.77,0,0,0,0,0,0
67300,5898,0.00,5880.28,88.62,0,0,0,0,0,0
67350,5806,-1840.00,5865.42,-297.10,0,0,0,0,0,0
67400,5840,680.00,5860.34,-101.68,0,0,0,0,0,0
67450,5872,640.00,5862.67,46.65,0,0,0,0,0,0
67500,5864,-160.00,5862.94,5.32,0,0,0,0,0,0
67550,5866,40.00,5863.55,12.26,0,0,0,0,0,0
67600,5900,680.00,5870.84,145.81,0,0,0,0,0,0
67650,5880,-400.00,5872.67,36.64,0,0,0,0,0,0
67700,5812,-1360.00,5860.54,-242.69,0,0,0,0,0,0
67750,5812,0.00,5850.83,-194.15,0,0,0,0,0,0
67800,5852,800.00,5851.06,4.69,0,0,0,0,0,0
67850,5768,-1680.00,5834.45,-332.26,0,0,0,0,0,0
67900,5826,1160.00,5832.76,-33.80,0,0,0,0,0,0
67950,5798,-560.00,5825.81,-139.04,0,0,0,0,0,0
68000,5816,360.00,5823.85,-39.24,0,0,0,0,0,0
68050,5800,-320.00,5819.08,-95.39,0,0,0,0,0,0
68100,5802,40.00,5815.66,-68.31,0,0,0,0,0,0
68150,5798,-80.00,5812.13,-70.64,0,0,0,0,0,0
68200,5800,40.00,5809.70,-48.52,0,0,0,0,0,0
68250,5796,-80.00,5806.96,-54.81,0,0,0,0,0,0
68300,5762,-680.00,5797.97,-179.85,0,0,0,0,0,0
68350,5766,80.00,5791.58,-127.88,0,0,0,0,0,0
68400,5762,-80.00,5785.66,-118.30,0,0,0,0,0,0
68450,5754,-160.00,5779.33,-126.64,0,0,0,0,0,0
68500,5808,1080.00,5785.06,114.69,0,0,0,0,0,0
68550,5812,80.00,5790.45,107.74,0,0,0,0,0,0
68600,5734,-1560.00,5779.16,-225.80,0,0,0,0,0,0
68650,5826,1840.00,5788.53,187.35,0,0,0,0,0,0
68700,5746,-1600.00,5780.02,-170.12,0,0,0,0,0,0
68750,5800,1080.00,5784.02,79.91,0,0,0,0,0,0
68800,5776,-480.00,5782.41,-32.07,0,0,0,0,0,0
68850,5834,1160.00,5792.73,206.34,0,0,0,0,0,0
68900,5782,-1040.00,5790.58,-42.93,0,0,0,0,0,0
68950,5792,200.00,5790.87,5.66,0,0,0,0,0,0
69000,5734,-1160.00,5779.49,-227.47,0,0,0,0,0,0
69050,5650,-1680.00,5753.60,-517.98,0,0,0,0,0,0
69100,5676,520.00,5738.08,-310.38,0,0,0,0,0,0
69150,5648,-560.00,5720.06,-360.30,0,0,0,0,0,0
69200,5712,1280.00,5718.45,-32.25,0,0,0,0,0,0
69250,5654,-1160.00,5705.56,-257.79,0,0,0,0,0,0
69300,5716,1240.00,5707.65,41.76,0,0,0,0,0,0
69350,5700,-320.00,5706.12,-30.59,0,0,0,0,0,0
69400,5726,520.00,5710.09,79.53,0,0,0,0,0,0
69450,5746,400.00,5717.28,143.62,0,0,0,0,0,0
69500,5734,-240.00,5720.62,66.89,0,0,0,0,0,0
69550,5656,-1560.00,5707.70,-258.49,0,0,0,0,0,0
69600,5632,-480.00,5692.56,-302.78,0,0,0,0,0,0
69650,5638,120.00,5681.65,-218.23,0,0,0,0,0,0
69700,5602,-720.00,5665.72,-318.58,0,0,0,0,0,0
69750,5606,80.00,5653.77,-238.87,0,0,0,0,0,0
69800,5640,680.00,5651.02,-55.09,0,0,0,0,0,0
69850,5646,120.00,5650.01,-20.08,0,0,0,0,0,0
69900,5702,1120.00,5660.41,207.94,0,0,0,0,0,0
69950,5660,-840.00,5660.33,-1.65,0,0,0,0,0,0
70000,5688,560.00,5665.86,110.68,0,0,0,0,0,0
70050,5688,0.00,5670.29,88.54,0,0,0,0,0,0
70100,5622,-1320.00,5660.63,-193.16,0,0,0,0,0,0
70150,5668,920.00,5662.11,29.47,0,0,0,0,0,0
70200,5672,80.00,5664.08,39.58,0,0,0,0,0,0
70250,5628,-880.00,5656.87,-144.34,0,0,0,0,0,0
70300,5664,720.00,5658.29,28.53,0,0,0,0,0,0
70350,5608,-1120.00,5648.24,-201.18,0,0,0,0,0,0
70400,5660,1040.00,5650.59,47.06,0,0,0,0,0,0
70450,5610,-1000.00,5642.47,-162.35,0,0,0,0,0,0
70500,5642,640.00,5642.38,-1.88,0,0,0,0,0,0
70550,5552,-1800.00,5624.30,-361.50,0,0,0,0,0,0
70600,5530,-440.00,5605.44,-377.21,0,0,0,0,0,0
70650,5516,-280.00,5587.55,-357.76,0,0,0,0,0,0
70700,5552,720.00,5580.44,-142.21,0,0,0,0,0,0
70750,5542,-200.00,5572.75,-153.77,0,0,0,0,0,0
70800,5544,40.00,5567.00,-115.02,0,0,0,0,0,0
70850,5594,1000.00,5572.40,107.99,0,0,0,0,0,0
70900,5530,-1280.00,5563.92,-169.61,0,0,0,0,0,0
70950,5510,-400.00,5553.14,-215.68,0,0,0,0,0,0
71000,5490,-400.00,5540.51,-252.55,0,0,0,0,0,0
71050,5522,640.00,5536.81,-74.04,0,0,0,0,0,0
71100,5468,-1080.00,5523.05,-275.23,0,0,0,0,0,0
71150,5510,840.00,5520.44,-52.19,0,0,0,0,0,0
71200,5486,-480.00,5513.55,-137.74,0,0,0,0,0,0
71250,5452,-680.00,5501.24,-246.20,0,0,0,0,0,0
71300,5470,360.00,5494.99,-124.96,0,0,0,0,0,0
71350,5466,-80.00,5489.19,-115.97,0,0,0,0,0,0
71400,5472,120.00,5485.75,-68.77,0,0,0,0,0,0
71450,5486,280.00,5485.80,0.98,0,0,0,0,0,0
71500,5470,-320.00,5482.64,-63.21,0,0,0,0,0,0
71550,5430,-800.00,5472.11,-210.58,0,0,0,0,0,0
71600,5476,920.00,5472.89,15.55,0,0,0,0,0,0
71650,5450,-520.00,5468.31,-91.56,0,0,0,0,0,0
71700,5426,-480.00,5459.85,-169.26,0,0,0,0,0,0
71750,5580,3080.00,5483.88,480.60,0,0,0,0,0,0
71800,5508,-1440.00,5488.70,96.47,0,0,0,0,0,0
71850,5562,1080.00,5503.36,293.18,0,0,0,0,0,0
71900,5542,-400.00,5511.09,154.55,0,0,0,0,0,0
71950,5508,-680.00,5510.47,-12.36,0,0,0,0,0,0
72000,5472,-720.00,5502.78,-153.89,0,0,0,0,0,0
72050,5474,40.00,5497.02,-115.12,0,0,0,0,0,0
72100,5434,-800.00,5484.42,-252.09,0,0,0,0,0,0
72150,5360,-1480.00,5459.53,-497.68,0,0,0,0,0,0
72200,5404,880.00,5448.43,-222.14,0,0,0,0,0,0
72250,5406,40.00,5439.94,-169.71,0,0,0,0,0,0
72300,5364,-840.00,5424.75,-303.77,0,0,0,0,0,0
72350,5382,360.00,5416.20,-171.02,0,0,0,0,0,0
72400,5344,-760.00,5401.76,-288.81,0,0,0,0,0,0
72450,5382,760.00,5397.81,-79.05,0,0,0,0,0,0
72500,5334,-960.00,5385.05,-255.23,0,0,0,0,0,0
72550,5314,-400.00,5370.84,-284.19,0,0,0,0,0,0
72600,5336,440.00,5363.87,-139.36,0,0,0,0,0,0
72650,5346,200.00,5360.30,-71.48,0,0,0,0,0,0
72700,5324,-440.00,5353.04,-145.19,0,0,0,0,0,0
72750,5352,560.00,5352.83,-4.15,0,0,0,0,0,0
72800,5328,-480.00,5347.86,-99.32,0,0,0,0,0,0
72850,5328,0.00,5343.89,-79.45,0,0,0,0,0,0
72900,5314,-280.00,5337.91,-119.56,0,0,0,0,0,0
72950,5324,200.00,5335.13,-55.65,0,0,0,0,0,0
73000,5326,40.00,5333.30,-36.52,0,0,0,0,0,0
73050,5348,440.00,5336.24,58.78,0,0,0,0,0,0
73100,5382,680.00,5345.39,183.03,0,0,0,0,0,0
73150,5360,-440.00,5348.32,58.42,0,0,0,0,0,0
73200,5284,-1520.00,5335.45,-257.27,0,0,0,0,0,0
73250,5256,-560.00,5319.56,-317.81,0,0,0,0,0,0
73300,5322,1320.00,5320.05,9.76,0,0,0,0,0,0
73350,5240,-1640.00,5304.04,-320.20,0,0,0,0,0,0
73400,5250,200.00,5293.23,-216.16,0,0,0,0,0,0
73450,5308,1160.00,5296.18,59.07,0,0,0,0,0,0
73500,5278,-600.00,5292.55,-72.74,0,0,0,0,0,0
73550,5294,320.00,5292.84,5.81,0,0,0,0,0,0
73600,5250,-880.00,5284.27,-171.36,0,0,0,0,0,0
73650,5264,280.00,5280.22,-81.08,0,0,0,0,0,0
73700,5200,-1280.00,5264.17,-320.87,0,0,0,0,0,0
73750,5276,1520.00,5266.54,47.30,0,0,0,0,0,0
73800,5242,-680.00,5261.63,-98.15,0,0,0,0,0,0
73850,5212,-600.00,5251.70,-198.53,0,0,0,0,0,0
73900,5266,1080.00,5254.56,57.19,0,0,0,0,0,0
73950,5198,-1360.00,5243.25,-226.25,0,0,0,0,0,0
74000,5208,200.00,5236.20,-141.01,0,0,0,0,0,0
74050,5196,-240.00,5228.16,-160.80,0,0,0,0,0,0
74100,5250,1080.00,5232.53,87.35,0,0,0,0,0,0
74150,5198,-1040.00,5225.62,-138.12,0,0,0,0,0,0
74200,5196,-40.00,5219.70,-118.49,0,0,0,0,0,0
74250,5208,240.00,5217.36,-46.80,0,0,0,0,0,0
74300,5182,-520.00,5210.29,-141.44,0,0,0,0,0,0
74350,5250,1360.00,5218.23,158.86,0,0,0,0,0,0
74400,5260,200.00,5226.58,167.08,0,0,0,0,0,0
74450,5222,-760.00,5225.67,-18.33,0,0,0,0,0,0
74500,5222,0.00,5224.93,-14.67,0,0,0,0,0,0
74550,5166,-1120.00,5213.15,-235.73,0,0,0,0,0,0
74600,5108,-1160.00,5192.12,-420.59,0,0,0,0,0,0
74650,5050,-1160.00,5163.69,-568.47,0,0,0,0,0,0
74700,5164,2280.00,5163.76,1.22,0,0,0,0,0,0
74750,5172,160.00,5165.40,32.98,0,0,0,0,0,0
74800,5182,200.00,5168.72,66.39,0,0,0,0,0,0
74850,5124,-1160.00,5159.78,-178.90,0,0,0,0,0,0
74900,5114,-200.00,5150.62,-183.12,0,0,0,0,0,0
74950,5168,1080.00,5154.10,69.51,0,0,0,0,0,0
75000,5150,-360.00,5153.28,-16.40,0,0,0,0,0,0
