T,Alt,Veloc,Filt_Alt,FVeloc,LDA,LowV,Apogee,N-O,Drogue,Main
75050,5136,-280.00,5149.82,-69.11,0,0,0,0,0,0
75100,5146,200.00,5149.06,-15.29,0,0,0,0,0,0
75150,5050,-1920.00,5129.25,-396.23,0,0,0,0,0,0
75200,5036,-280.00,5110.60,-372.99,0,0,0,0,0,0
75250,5082,920.00,5104.88,-114.39,0,0,0,0,0,0
75300,5146,1280.00,5113.10,164.49,0,0,0,0,0,0
75350,5128,-360.00,5116.08,59.59,0,0,0,0,0,0
75400,5112,-320.00,5115.27,-16.33,0,0,0,0,0,0
75450,5134,440.00,5119.01,74.94,0,0,0,0,0,0
75500,5156,440.00,5126.41,147.95,0,0,0,0,0,0
75550,5086,-1400.00,5118.33,-161.64,0,0,0,0,0,0
75600,5110,480.00,5116.66,-33.31,0,0,0,0,0,0
75650,5124,280.00,5118.13,29.35,0,0,0,0,0,0
75700,5098,-520.00,5114.10,-80.52,0,0,0,0,0,0
75750,5100,40.00,5111.28,-56.42,0,0,0,0,0,0
75800,5090,-200.00,5107.03,-85.14,0,0,0,0,0,0
75850,5102,240.00,5106.02,-20.11,0,0,0,0,0,0
75900,5086,-320.00,5102.02,-80.09,0,0,0,0,0,0
75950,5056,-600.00,5092.81,-184.06,0,0,0,0,0,0
76000,5156,2000.00,5105.45,252.74,0,0,0,0,0,0
76050,5146,-200.00,5113.56,162.20,0,0,0,0,0,0
76100,5018,-2560.00,5094.45,-382.25,0,0,0,0,0,0
76150,4984,-680.00,5072.36,-441.80,0,0,0,0,0,0
76200,4984,0.00,5054.69,-353.44,0,0,0,0,0,0
76250,4980,-80.00,5039.75,-298.75,0,0,0,0,0,0
76300,4946,-680.00,5021.00,-375.00,0,0,0,0,0,0
76350,5004,1160.00,5017.60,-68.00,0,0,0,0,0,0
76400,4996,-160.00,5013.28,-86.40,0,0,0,0,0,0
76450,4992,-80.00,5009.02,-85.12,0,0,0,0,0,0
76500,5006,280.00,5008.42,-12.09,0,0,0,0,0,0
76550,5068,1240.00,5020.33,238.32,0,0,0,0,0,0
76600,5108,800.00,5037.87,350.66,0,0,0,0,0,0
76650,4978,-2600.00,5025.89,-239.47,0,0,0,0,0,0
76700,4990,240.00,5018.72,-143.57,0,0,0,0,0,0
76750,4984,-120.00,5011.77,-138.87,0,0,0,0,0,0
76800,4966,-360.00,5002.62,-183.09,0,0,0,0,0,0
76850,4976,200.00,4997.29,-106.47,0,0,0,0,0,0
76900,4962,-280.00,4990.24,-141.18,0,0,0,0,0,0
76950,4940,-440.00,4980.19,-200.94,0,0,0,0,0,0
77000,4992,1040.00,4982.55,47.25,0,0,0,0,0,0
77050,4922,-1400.00,4970.44,-242.21,0,0,0,0,0,0
77100,4964,840.00,4969.15,-25.76,0,0,0,0,0,0
77150,5010,920.00,4977.32,163.39,0,0,0,0,0,0
77200,4970,-800.00,4975.86,-29.29,0,0,0,0,0,0
77250,4966,-80.00,4973.89,-39.43,0,0,0,0,0,0
77300,4960,-120.00,4971.11,-55.55,0,0,0,0,0,0
77350,4924,-720.00,4961.69,-188.44,0,0,0,0,0,0
77400,4964,800.00,4962.15,9.26,0,0,0,0,0,0
77450,4932,-640.00,4956.12,-120.60,0,0,0,0,0,0
77500,4920,-240.00,4948.90,-144.48,0,0,0,0,0,0
77550,4964,880.00,4951.92,60.42,0,0,0,0,0,0
77600,4976,240.00,4956.73,96.34,0,0,0,0,0,0
77650,4942,-680.00,4953.79,-58.94,0,0,0,0,0,0
77700,4984,840.00,4959.83,120.85,0,0,0,0,0,0
77750,4930,-1080.00,4953.86,-119.32,0,0,0,0,0,0
77800,4920,-200.00,4947.09,-135.45,0,0,0,0,0,0
77850,4904,-320.00,4938.47,-172.36,0,0,0,0,0,0
77900,4874,-600.00,4925.58,-257.89,0,0,0,0,0,0
77950,4886,240.00,4917.66,-158.31,0,0,0,0,0,0
78000,4854,-640.00,4904.93,-254.65,0,0,0,0,0,0
78050,4814,-800.00,4886.74,-363.72,0,0,0,0,0,0
78100,4834,400.00,4876.20,-210.98,0,0,0,0,0,0
78150,4864,600.00,4873.76,-48.78,0,0,0,0,0,0
78200,4850,-280.00,4869.00,-95.03,0,0,0,0,0,0
78250,4840,-200.00,4863.20,-116.02,0,0,0,0,0,0
78300,4866,520.00,4863.76,11.18,0,0,0,0,0,0
78350,4878,240.00,4866.61,56.94,0,0,0,0,0,0
78400,4936,1160.00,4880.49,277.56,0,0,0,0,0,0
78450,4888,-960.00,4881.99,30.05,0,0,0,0,0,0
78500,4890,40.00,4883.59,32.04,0,0,0,0,0,0
78550,4896,120.00,4886.07,49.63,0,0,0,0,0,0
78600,4868,-560.00,4882.46,-72.29,0,0,0,0,0,0
78650,4896,560.00,4885.17,54.16,0,0,0,0,0,0
78700,4904,160.00,4888.93,75.33,0,0,0,0,0,0
78750,4772,-2640.00,4865.55,-467.73,0,0,0,0,0,0
78800,4790,360.00,4850.44,-302.19,0,0,0,0,0,0
78850,4822,640.00,4844.75,-113.75,0,0,0,0,0,0
78900,4748,-1480.00,4825.40,-387.00,0,0,0,0,0,0
78950,4734,-280.00,4807.12,-365.61,0,0,0,0,0,0
79000,4780,920.00,4801.70,-108.48,0,0,0,0,0,0
79050,4884,2080.00,4818.16,329.22,0,0,0,0,0,0
79100,4834,-1000.00,4821.33,63.37,0,0,0,0,0,0
79150,4788,-920.00,4814.66,-133.30,0,0,0,0,0,0
79200,4766,-440.00,4804.93,-194.64,0,0,0,0,0,0
79250,4690,-1520.00,4781.94,-459.72,0,0,0,0,0,0
79300,4734,880.00,4772.35,-191.77,0,0,0,0,0,0
79350,4754,400.00,4768.68,-73.42,0,0,0,0,0,0
79400,4794,800.00,4773.75,101.27,0,0,0,0,0,0
79450,4672,-2440.00,4753.40,-406.99,0,0,0,0,0,0
79500,4750,1560.00,4752.72,-13.59,0,0,0,0,0,0
79550,4830,1600.00,4768.17,309.13,0,0,0,0,0,0
79600,4818,-240.00,4778.14,199.31,0,0,0,0,0,0
79650,4836,360.00,4789.71,231.45,0,0,0,0,0,0
79700,4772,-1280.00,4786.17,-70.85,0,0,0,0,0,0
79750,4700,-1440.00,4768.94,-344.68,0,0,0,0,0,0
79800,4624,-1520.00,4739.95,-579.75,0,0,0,0,0,0
79850,4686,1240.00,4729.16,-215.79,0,0,0,0,0,0
79900,4654,-640.00,4714.13,-300.63,0,0,0,0,0,0
79950,4680,520.00,4707.30,-136.50,0,0,0,0,0,0
80000,4678,-40.00,4701.44,-117.21,0,0,0,0,0,0
80050,4664,-280.00,4693.95,-149.77,0,0,0,0,0,0
80100,4702,760.00,4695.56,32.19,0,0,0,0,0,0
80150,4726,480.00,4701.65,121.75,0,0,0,0,0,0
80200,4694,-640.00,4700.12,-30.60,0,0,0,0,0,0
80250,4688,-120.00,4697.70,-48.48,0,0,0,0,0,0
80300,4700,240.00,4698.16,9.22,0,0,0,0,0,0
80350,4680,-400.00,4694.53,-72.63,0,0,0,0,0,0
80400,4660,-400.00,4687.62,-138.11,0,0,0,0,0,0
80450,4696,720.00,4689.30,33.52,0,0,0,0,0,0
80500,4576,-2400.00,4666.64,-453.18,0,0,0,0,0,0
80550,4626,1000.00,4658.51,-162.55,0,0,0,0,0,0
80600,4628,40.00,4652.41,-122.04,0,0,0,0,0,0
80650,4606,-440.00,4643.13,-185.63,0,0,0,0,0,0
80700,4620,280.00,4638.50,-92.50,0,0,0,0,0,0
80750,4620,0.00,4634.80,-74.00,0,0,0,0,0,0
80800,4594,-520.00,4626.64,-163.20,0,0,0,0,0,0
80850,4586,-160.00,4618.51,-162.56,0,0,0,0,0,0
80900,4602,320.00,4615.21,-66.05,0,0,0,0,0,0
80950,4564,-760.00,4604.97,-204.84,0,0,0,0,0,0
81000,4604,800.00,4604.77,-3.87,0,0,0,0,0,0
81050,4572,-640.00,4598.22,-131.09,0,0,0,0,0,0
81100,4572,0.00,4592.98,-104.88,0,0,0,0,0,0
81150,4594,440.00,4593.18,4.10,0,0,0,0,0,0
81200,4560,-680.00,4586.54,-132.72,0,0,0,0,0,0
81250,4528,-640.00,4574.84,-234.18,0,0,0,0,0,0
81300,4566,760.00,4573.07,-35.34,0,0,0,0,0,0
81350,4572,120.00,4572.85,-4.28,0,0,0,0,0,0
81400,4532,-800.00,4564.68,-163.42,0,0,0,0,0,0
81450,4588,1120.00,4569.35,93.26,0,0,0,0,0,0
81500,4528,-1200.00,4561.08,-165.39,0,0,0,0,0,0
81550,4506,-440.00,4550.06,-220.31,0,0,0,0,0,0
81600,4516,200.00,4543.25,-136.25,0,0,0,0,0,0
81650,4486,-600.00,4531.80,-228.99,0,0,0,0,0,0
81700,4544,1160.00,4534.24,48.80,0,0,0,0,0,0
81750,4500,-880.00,4527.39,-136.95,0,0,0,0,0,0
81800,4470,-600.00,4515.91,-229.57,0,0,0,0,0,0
81850,4464,-120.00,4505.53,-207.66,0,0,0,0,0,0
81900,4474,200.00,4499.22,-126.12,0,0,0,0,0,0
81950,4448,-520.00,4488.98,-204.89,0,0,0,0,0,0
82000,4468,400.00,4484.78,-83.92,0,0,0,0,0,0
82050,4448,-400.00,4477.43,-147.14,0,0,0,0,0,0
82100,4476,560.00,4477.14,-5.70,0,0,0,0,0,0
82150,4444,-640.00,4470.51,-132.57,0,0,0,0,0,0
82200,4462,360.00,4468.81,-34.05,0,0,0,0,0,0
82250,4464,40.00,4467.85,-19.24,0,0,0,0,0,0
82300,4470,120.00,4468.28,8.60,0,0,0,0,0,0
82350,4506,720.00,4475.82,150.89,0,0,0,0,0,0
82400,4436,-1400.00,4467.86,-159.30,0,0,0,0,0,0
82450,4432,-80.00,4460.69,-143.44,0,0,0,0,0,0
82500,4438,120.00,4456.15,-90.74,0,0,0,0,0,0
82550,4444,120.00,4453.72,-48.59,0,0,0,0,0,0
82600,4410,-680.00,4444.98,-174.88,0,0,0,0,0,0
82650,4424,280.00,4440.78,-83.91,0,0,0,0,0,0
82700,4406,-360.00,4433.82,-139.12,0,0,0,0,0,0
82750,4412,120.00,4429.46,-87.29,0,0,0,0,0,0
82800,4412,0.00,4425.97,-69.83,0,0,0,0,0,0
82850,4376,-720.00,4415.97,-199.87,0,0,0,0,0,0
82900,4398,440.00,4412.38,-71.89,0,0,0,0,0,0
82950,4404,120.00,4410.70,-33.52,0,0,0,0,0,0
83000,4406,40.00,4409.76,-18.82,0,0,0,0,0,0
83050,4390,-320.00,4405.81,-79.05,0,0,0,0,0,0
83100,4366,-480.00,4397.85,-159.24,0,0,0,0,0,0
83150,4372,120.00,4392.68,-103.39,0,0,0,0,0,0
83200,4402,600.00,4394.54,37.29,0,0,0,0,0,0
83250,4422,400.00,4400.03,109.82,0,0,0,0,0,0
83300,4350,-1440.00,4390.03,-200.14,0,0,0,0,0,0
83350,4386,720.00,4389.22,-16.11,0,0,0,0,0,0
83400,4348,-760.00,4380.98,-164.88,0,0,0,0,0,0
83450,4408,1200.00,4386.38,108.09,0,0,0,0,0,0
83500,4388,-400.00,4386.71,6.47,0,0,0,0,0,0
83550,4338,-1000.00,4376.96,-194.82,0,0,0,0,0,0
83600,4320,-360.00,4365.57,-227.86,0,0,0,0,0,0
83650,4330,200.00,4358.46,-142.29,0,0,0,0,0,0
83700,4332,40.00,4353.17,-105.83,0,0,0,0,0,0
83750,4334,40.00,4349.33,-76.66,0,0,0,0,0,0
83800,4322,-240.00,4343.87,-109.33,0,0,0,0,0,0
83850,4324,40.00,4339.89,-79.46,0,0,0,0,0,0
83900,4294,-600.00,4330.71,-183.57,0,0,0,0,0,0
83950,4384,1800.00,4341.37,213.14,0,0,0,0,0,0
84000,4354,-600.00,4343.90,50.52,0,0,0,0,0,0
84050,4296,-1160.00,4334.32,-191.59,0,0,0,0,0,0
84100,4350,1080.00,4337.45,62.72,0,0,0,0,0,0
84150,4278,-1440.00,4325.56,-237.81,0,0,0,0,0,0
84200,4246,-640.00,4309.65,-318.25,0,0,0,0,0,0
84250,4262,320.00,4300.12,-190.61,0,0,0,0,0,0
84300,4332,1400.00,4306.50,127.52,0,0,0,0,0,0
84350,4220,-2240.00,4289.20,-345.99,0,0,0,0,0,0
84400,4350,2600.00,4301.36,243.21,0,0,0,0,0,0
84450,4256,-1880.00,4292.29,-181.44,0,0,0,0,0,0
84500,4340,1680.00,4301.83,190.86,0,0,0,0,0,0
84550,4282,-1160.00,4297.86,-79.32,0,0,0,0,0,0
84600,4244,-760.00,4287.09,-215.45,0,0,0,0,0,0
84650,4198,-920.00,4269.27,-356.37,0,0,0,0,0,0
84700,4218,400.00,4259.02,-205.09,0,0,0,0,0,0
84750,4226,160.00,4252.41,-132.07,0,0,0,0,0,0
84800,4230,80.00,4247.93,-89.66,0,0,0,0,0,0
84850,4240,200.00,4246.35,-31.73,0,0,0,0,0,0
84900,4248,160.00,4246.68,6.62,0,0,0,0,0,0
84950,4248,0.00,4246.94,5.29,0,0,0,0,0,0
85000,4242,-120.00,4245.95,-19.77,0,0,0,0,0,0
85050,4230,-240.00,4242.76,-63.81,0,0,0,0,0,0
85100,4216,-280.00,4237.41,-107.05,0,0,0,0,0,0
85150,4226,200.00,4235.13,-45.63,0,0,0,0,0,0
85200,4124,-2040.00,4212.90,-444.51,0,0,0,0,0,0
85250,4186,1240.00,4207.52,-107.61,0,0,0,0,0,0
85300,4158,-560.00,4197.62,-198.09,0,0,0,0,0,0
85350,4182,480.00,4194.49,-62.47,0,0,0,0,0,0
85400,4204,440.00,4196.40,38.03,0,0,0,0,0,0
85450,4154,-1000.00,4187.92,-169.58,0,0,0,0,0,0
85500,4136,-360.00,4177.53,-207.67,0,0,0,0,0,0
85550,4166,600.00,4175.23,-46.13,0,0,0,0,0,0
85600,4158,-160.00,4171.78,-68.91,0,0,0,0,0,0
85650,4110,-960.00,4159.42,-247.13,0,0,0,0,0,0
85700,4082,-560.00,4143.94,-309.70,0,0,0,0,0,0
85750,4096,280.00,4134.35,-191.76,0,0,0,0,0,0
85800,4094,-40.00,4126.28,-161.41,0,0,0,0,0,0
85850,4074,-400.00,4115.83,-209.13,0,0,0,0,0,0
85900,4122,960.00,4117.06,24.70,0,0,0,0,0,0
85950,4114,-160.00,4116.45,-12.24,0,0,0,0,0,0
86000,4096,-360.00,4112.36,-81.80,0,0,0,0,0,0
86050,4142,920.00,4118.29,118.56,0,0,0,0,0,0
86100,4140,-40.00,4122.63,86.86,0,0,0,0,0,0
86150,4128,-240.00,4123.70,21.48,0,0,0,0,0,0
86200,4090,-760.00,4116.96,-134.81,0,0,0,0,0,0
86250,4190,2000.00,4131.57,292.15,0,0,0,0,0,0
86300,4140,-1000.00,4133.26,33.72,0,0,0,0,0,0
86350,4102,-760.00,4127.00,-125.03,0,0,0,0,0,0
86400,4040,-1240.00,4109.60,-348.02,0,0,0,0,0,0
86450,4056,320.00,4098.88,-214.41,0,0,0,0,0,0
86500,4110,1080.00,4101.11,44.46,0,0,0,0,0,0
86550,4094,-320.00,4099.68,-28.43,0,0,0,0,0,0
86600,4074,-400.00,4094.55,-102.74,0,0,0,0,0,0
86650,4100,520.00,4095.64,21.81,0,0,0,0,0,0
86700,4118,360.00,4100.11,89.45,0,0,0,0,0,0
86750,4098,-400.00,4099.69,-8.45,0,0,0,0,0,0
86800,4076,-440.00,4094.95,-94.76,0,0,0,0,0,0
86850,4084,160.00,4092.76,-43.80,0,0,0,0,0,0
86900,4038,-920.00,4081.81,-219.04,0,0,0,0,0,0
86950,4022,-320.00,4069.85,-239.23,0,0,0,0,0,0
87000,4058,720.00,4067.48,-47.39,0,0,0,0,0,0
87050,4066,160.00,4067.18,-5.91,0,0,0,0,0,0
87100,4034,-640.00,4060.55,-132.73,0,0,0,0,0,0
87150,3998,-720.00,4048.04,-250.18,0,0,0,0,0,0
87200,4046,960.00,4047.63,-8.14,0,0,0,0,0,0
87250,4044,-40.00,4046.90,-14.52,0,0,0,0,0,0
87300,4024,-400.00,4042.32,-91.61,0,0,0,0,0,0
87350,4004,-400.00,4034.66,-153.29,0,0,0,0,0,0
87400,4004,0.00,4028.53,-122.63,0,0,0,0,0,0
87450,3996,-160.00,4022.02,-130.11,0,0,0,0,0,0
87500,4034,760.00,4024.42,47.92,0,0,0,0,0,0
87550,3998,-720.00,4019.13,-105.67,0,0,0,0,0,0
87600,3998,0.00,4014.91,-84.54,0,0,0,0,0,0
87650,3970,-560.00,4005.93,-179.63,0,0,0,0,0,0
87700,3994,480.00,4003.54,-47.70,0,0,0,0,0,0
87750,3940,-1080.00,3990.83,-254.16,0,0,0,0,0,0
87800,3940,0.00,3980.67,-203.33,0,0,0,0,0,0
87850,3930,-200.00,3970.53,-202.66,0,0,0,0,0,0
87900,3940,200.00,3964.43,-122.13,0,0,0,0,0,0
87950,3948,160.00,3961.14,-65.70,0,0,0,0,0,0
88000,4000,1040.00,3968.91,155.43,0,0,0,0,0,0
88050,3988,-240.00,3972.73,76.35,0,0,0,0,0,0
88100,3952,-720.00,3968.58,-82.92,0,0,0,0,0,0
88150,3942,-200.00,3963.27,-106.34,0,0,0,0,0,0
88200,3942,0.00,3959.01,-85.07,0,0,0,0,0,0
88250,3910,-640.00,3949.21,-196.05,0,0,0,0,0,0
88300,3970,1200.00,3953.37,83.15,0,0,0,0,0,0
88350,3960,-200.00,3954.69,26.52,0,0,0,0,0,0
88400,3912,-960.00,3946.16,-170.78,0,0,0,0,0,0
88450,3884,-560.00,3933.72,-248.62,0,0,0,0,0,0
88500,3860,-480.00,3918.98,-294.90,0,0,0,0,0,0
88550,3870,200.00,3909.18,-195.92,0,0,0,0,0,0
88600,3900,600.00,3907.35,-36.74,0,0,0,0,0,0
88650,3876,-480.00,3901.08,-125.39,0,0,0,0,0,0
88700,3846,-600.00,3890.06,-220.31,0,0,0,0,0,0
88750,3872,520.00,3886.45,-72.25,0,0,0,0,0,0
88800,3846,-520.00,3878.36,-161.80,0,0,0,0,0,0
88850,3862,320.00,3875.09,-65.44,0,0,0,0,0,0
88900,3878,320.00,3875.67,11.65,0,0,0,0,0,0
88950,3862,-320.00,3872.94,-54.68,0,0,0,0,0,0
89000,3862,0.00,3870.75,-43.75,0,0,0,0,0,0
89050,3826,-720.00,3861.80,-178.99,0,0,0,0,0,0
89100,3842,320.00,3857.84,-79.20,0,0,0,0,0,0
89150,3858,320.00,3857.87,0.64,0,0,0,0,0,0
89200,3886,560.00,3863.50,112.51,0,0,0,0,0,0
89250,3856,-600.00,3862.00,-29.99,0,0,0,0,0,0
89300,3758,-1960.00,3841.20,-415.99,0,0,0,0,0,0
89350,3796,760.00,3832.16,-180.79,0,0,0,0,0,0
89400,3838,840.00,3833.33,23.36,0,0,0,0,0,0
89450,3850,240.00,3836.66,66.69,0,0,0,0,0,0
89500,3790,-1200.00,3827.33,-186.65,0,0,0,0,0,0
89550,3784,-120.00,3818.66,-173.32,0,0,0,0,0,0
89600,3790,120.00,3812.93,-114.65,0,0,0,0,0,0
89650,3778,-240.00,3805.94,-139.72,0,0,0,0,0,0
89700,3800,440.00,3804.76,-23.78,0,0,0,0,0,0
89750,3816,320.00,3807.00,44.98,0,0,0,0,0,0
89800,3772,-880.00,3800.00,-140.02,0,0,0,0,0,0
89850,3762,-200.00,3792.40,-152.02,0,0,0,0,0,0
89900,3782,400.00,3790.32,-41.61,0,0,0,0,0,0
89950,3742,-800.00,3780.66,-193.29,0,0,0,0,0,0
90000,3790,960.00,3782.53,37.37,0,0,0,0,0,0
90050,3756,-680.00,3777.22,-106.10,0,0,0,0,0,0
90100,3754,-40.00,3772.58,-92.89,0,0,0,0,0,0
90150,3750,-80.00,3768.06,-90.31,0,0,0,0,0,0
90200,3742,-160.00,3762.85,-104.24,0,0,0,0,0,0
90250,3850,2160.00,3780.28,348.60,0,0,0,0,0,0
90300,3802,-960.00,3784.62,86.88,0,0,0,0,0,0
90350,3810,160.00,3789.70,101.50,0,0,0,0,0,0
90400,3728,-1640.00,3777.36,-246.80,0,0,0,0,0,0
90450,3746,360.00,3771.09,-125.43,0,0,0,0,0,0
90500,3734,-240.00,3763.67,-148.35,0,0,0,0,0,0
90550,3670,-1280.00,3744.94,-374.68,0,0,0,0,0,0
90600,3632,-760.00,3722.35,-451.74,0,0,0,0,0,0
90650,3750,2360.00,3727.88,110.61,0,0,0,0,0,0
90700,3734,-320.00,3729.10,24.48,0,0,0,0,0,0
90750,3714,-400.00,3726.08,-60.41,0,0,0,0,0,0
90800,3704,-200.00,3721.67,-88.33,0,0,0,0,0,0
90850,3744,800.00,3726.13,89.34,0,0,0,0,0,0
90900,3724,-400.00,3725.71,-8.53,0,0,0,0,0,0
90950,3756,640.00,3731.77,121.18,0,0,0,0,0,0
91000,3748,-160.00,3735.01,64.94,0,0,0,0,0,0
91050,3670,-1560.00,3722.01,-260.05,0,0,0,0,0,0
91100,3792,2440.00,3736.01,279.96,0,0,0,0,0,0
91150,3716,-1520.00,3732.01,-80.03,0,0,0,0,0,0
91200,3702,-280.00,3726.01,-120.02,0,0,0,0,0,0
91250,3674,-560.00,3715.60,-208.02,0,0,0,0,0,0
91300,3712,760.00,3714.88,-14.41,0,0,0,0,0,0
91350,3708,-80.00,3713.51,-27.53,0,0,0,0,0,0
91400,3712,80.00,3713.21,-6.03,0,0,0,0,0,0
91450,3666,-920.00,3703.76,-188.82,0,0,0,0,0,0
91500,3588,-1560.00,3680.61,-463.06,0,0,0,0,0,0
91550,3604,320.00,3665.29,-306.45,0,0,0,0,0,0
91600,3678,1480.00,3667.83,50.84,0,0,0,0,0,0
91650,3614,-1280.00,3657.06,-215.33,0,0,0,0,0,0
91700,3592,-440.00,3644.05,-260.26,0,0,0,0,0,0
91750,3540,-1040.00,3623.24,-416.21,0,0,0,0,0,0
91800,3568,560.00,3612.19,-220.97,0,0,0,0,0,0
91850,3560,-160.00,3601.75,-208.77,0,0,0,0,0,0
91900,3560,0.00,3593.40,-167.02,0,0,0,0,0,0
91950,3532,-560.00,3581.12,-245.62,0,0,0,0,0,0
92000,3588,1120.00,3582.50,27.51,0,0,0,0,0,0
92050,3542,-920.00,3574.40,-161.99,0,0,0,0,0,0
92100,3560,360.00,3571.52,-57.60,0,0,0,0,0,0
92150,3526,-680.00,3562.42,-182.08,0,0,0,0,0,0
92200,3596,1400.00,3569.13,134.34,0,0,0,0,0,0
92250,3434,-3240.00,3542.11,-540.53,0,0,0,0,0,0
92300,3566,2640.00,3546.88,95.58,0,0,0,0,0,0
92350,3562,-80.00,3549.91,60.46,0,0,0,0,0,0
92400,3566,80.00,3553.13,64.37,0,0,0,0,0,0
92450,3578,240.00,3558.10,99.50,0,0,0,0,0,0
92500,3564,-280.00,3559.28,23.59,0,0,0,0,0,0
92550,3588,480.00,3565.02,114.88,0,0,0,0,0,0
92600,3592,80.00,3570.42,107.90,0,0,0,0,0,0
92650,3566,-520.00,3569.54,-17.68,0,0,0,0,0,0
92700,3590,480.00,3573.63,81.86,0,0,0,0,0,0
92750,3574,-320.00,3573.70,1.48,0,0,0,0,0,0
92800,3520,-1080.00,3562.96,-214.81,0,0,0,0,0,0
92850,3490,-600.00,3548.37,-291.85,0,0,0,0,0,0
92900,3514,480.00,3541.50,-137.48,0,0,0,0,0,0
92950,3490,-480.00,3531.20,-205.98,0,0,0,0,0,0
93000,3520,600.00,3528.96,-44.79,0,0,0,0,0,0
93050,3536,320.00,3530.37,28.17,0,0,0,0,0,0
93100,3540,80.00,3532.29,38.54,0,0,0,0,0,0
93150,3494,-920.00,3524.63,-153.17,0,0,0,0,0,0
93200,3504,200.00,3520.51,-82.53,0,0,0,0,0,0
93250,3472,-640.00,3510.81,-194.03,0,0,0,0,0,0
93300,3504,640.00,3509.44,-27.22,0,0,0,0,0,0
93350,3448,-1120.00,3497.16,-245.78,0,0,0,0,0,0
93400,3448,0.00,3487.32,-196.62,0,0,0,0,0,0
93450,3380,-1360.00,3465.86,-429.30,0,0,0,0,0,0
93500,3394,280.00,3451.49,-287.44,0,0,0,0,0,0
93550,3398,80.00,3440.79,-213.95,0,0,0,0,0,0
93600,3442,880.00,3441.03,4.84,0,0,0,0,0,0
93650,3422,-400.00,3437.23,-76.13,0,0,0,0,0,0
93700,3488,1320.00,3447.38,203.10,0,0,0,0,0,0
93750,3530,840.00,3463.90,330.48,0,0,0,0,0,0
93800,0,-7060.00,2771.12,-1385.56,0,0,0,0,0,0
